"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic","income2"
56.649,0.63236360449889,30,1,32.5005,0,67759.4601371407
32.224,-1.88202765006002,28,1,37.5005,0,63687.5788134589
59.559,0.931928744755448,30,0,37.5005,0,93047.6709389665
41.877,-0.888315519855021,35,1,22.5005,0,41512.302342124
62.954,1.2814214083881,45,0,150.0005,1,330022.204392343
50.266,-0.024723780469362,42,0,150.0005,1,317856.566734279
53.418,0.299753649801659,45,0,62.5005,1,109222.104351855
44.228,-0.646295710664928,40,0,87.5005,1,254004.607640846
63.264,1.31333384600993,39,0,150.0005,1,152710.993062226
52.247,0.179206990268866,31,0,87.5005,1,179101.477359826
67.324,1.73128383550877,43,0,87.5005,1,173681.207499107
61.456,1.12721227433163,38,0,150.0005,1,297045.37290289
56.889,0.657070007819018,47,0,87.5005,1,180137.272140627
57.45,0.714821225579819,43,1,150.0005,1,219398.075901572
58.808,0.854618291032879,37,0,87.5005,1,207792.165576743
43.527,-0.718458997029137,43,0,87.5005,1,243420.150370587
55.416,0.505434457441729,44,0,150.0005,1,222595.625406476
45.866,-0.477674508005051,36,1,87.5005,0,179982.251934502
35.934,-1.5001078320697,42,1,37.5005,0,88049.0739169772
46.431,-0.419511516855582,30,1,45.0005,0,95960.6490951557
50.735,0.023556649352056,34,0,62.5005,0,144853.121163815
47.345,-0.325421297544759,33,1,27.5005,0,35859.0819491941
39.313,-1.15226226199173,29,1,32.5005,0,55525.1895444065
45.38,-0.527704974728311,41,1,37.5005,0,93253.1042837768
41.933,-0.882550692413657,38,1,37.5005,0,66907.9690791131
48.966,-0.158550131786725,41,1,62.5005,0,146511.845541453
55.082,0.471051379487884,33,1,32.5005,0,66238.763139641
47.681,-0.29083233289658,32,0,45.0005,0,112644.176215637
46.894,-0.371848747117168,34,1,27.5005,0,45726.7200732821
41.116,-0.966655407049262,38,0,37.5005,0,86958.0966760262
53.048,0.261664611349795,35,1,45.0005,0,111283.608516784
43.711,-0.699517421150372,33,1,27.5005,0,77252.2672043103
34.29,-1.66934669481258,39,1,87.5005,0,145370.186505976
51.083,0.0593809341662422,31,0,62.5005,0,140873.068283023
41.04,-0.974479101433969,43,1,62.5005,0,132604.942268854
54.546,0.415873745406263,36,0,45.0005,0,91137.1583492723
46.377,-0.425070457602611,36,0,37.5005,0,81843.8901486912
63.463,1.33381957209621,47,0,87.5005,0,143978.00574547
53.787,0.337739744906357,36,1,45.0005,0,100183.811693408
50.71,0.0209830656728761,37,1,37.5005,0,69991.1149684423
47.618,-0.297317763768113,37,0,45.0005,0,104403.158747967
44.894,-0.577735441451572,47,1,17.5005,0,39211.865648172
49.214,-0.133020181689259,32,1,62.5005,0,179953.551249519
31.951,-1.91013118383667,38,1,32.5005,0,60622.0115665055
41.739,-0.902521701764095,36,1,27.5005,0,50298.6383635849
47.56,-0.303288477903811,32,1,27.5005,0,53522.7187223025
48.186,-0.238845942577142,28,1,27.5005,0,52592.373415976
37.014,-1.38892901712912,37,1,45.0005,0,147363.84022662
49.932,-0.0591068584232071,35,1,27.5005,0,53600.0574180984
43.944,-0.675531621260414,37,0,200.001,0,339186.561984214
53.309,0.288532824960434,27,0,37.5005,0,50697.216205027
57.989,0.77030768970294,43,0,87.5005,0,160524.958595559
59.551,0.931105197978111,48,1,45.0005,0,105911.345697611
48.367,-0.220213196739879,33,0,62.5005,0,122814.714104785
48.044,-0.253463897874885,32,1,27.5005,0,56489.2696682604
64.451,1.4355275990974,32,1,45.0005,0,131895.276508442
47.435,-0.316156396299711,37,1,45.0005,0,114286.068662967
55.137,0.47671326358208,42,1,87.5005,0,150357.007706812
57.338,0.703291570697092,39,0,87.5005,1,181648.505820139
54.002,0.359872564547306,32,0,150.0005,1,256592.305219112
53.134,0.270517739206174,44,0,87.5005,1,73661.2929691107
55.241,0.487419371687469,36,1,62.5005,1,138090.377204805
68.582,1.86078656624511,53,1,32.5005,1,60834.3158727897
36.136,-1.47931327594193,41,1,62.5005,1,94260.5159320961
63.135,1.30005415422536,44,0,87.5005,1,254230.235043355
56.203,0.586450871662318,40,1,37.5005,1,70660.0590113463
43.129,-0.759430449201684,39,1,62.5005,1,139991.91734956
53.251,0.282562110824736,43,0,150.0005,1,298256.942439471
33.791,-1.72071542504902,45,0,45.0005,1,101459.43580387
40.25,-1.05580434569606,37,1,62.5005,1,124536.239589575
57.665,0.736954045220767,34,0,150.0005,1,201677.016109676
63.112,1.29768645724052,42,0,87.5005,1,104626.398802399
57.89,0.760116298333388,47,0,45.0005,1,109028.69023042
57.16,0.68496765490133,40,0,62.5005,1,81633.7843283115
53.046,0.26145872465546,37,0,87.5005,1,158548.491161314
54.188,0.379020027120405,36,0,37.5005,0,91185.056646562
61.631,1.14522736008589,38,1,27.5005,0,54217.6833118349
47.908,-0.267464193089624,41,1,37.5005,0,61721.1992682615
53.902,0.349578229830585,26,1,62.5005,0,114520.90269946
53.935,0.352975360287103,35,1,17.5005,0,37885.6716438143
29.078,-2.20588742024804,45,1,32.5005,0,92270.7114879259
26.608,-2.46015748775103,27,1,7.5005,0,14773.0255782501
44.881,-0.579073704964745,38,1,27.5005,0,61058.4711862296
30.023,-2.10860595717504,37,1,12.5005,0,29869.0783299251
24.305,-2.6972360162771,39,1,12.5005,0,24022.0989092695
48.943,-0.16091782877157,40,1,27.5005,0,68858.1257314047
37.94,-1.2936034776523,49,1,27.5005,0,64227.5889524781
53.328,0.290488748556612,43,1,27.5005,0,46659.6925199638
42.469,-0.827373058332037,28,1,7.5005,0,18158.3057593279
37.031,-1.38717898022728,38,0,37.5005,0,64707.3313928973
50.57,0.00657099706946769,52,1,7.5005,0,10913.801492822
55.564,0.520670072822475,44,1,27.5005,0,58478.3973565099
46.31,-0.431967661862813,29,1,27.5005,0,61289.2916876209
30.422,-2.06753156165532,42,1,7.5005,0,9539.5412034375
61.32,1.11321197911689,40,1,27.5005,0,63341.3403825557
55.913,0.556597300983829,30,1,12.5005,0,18168.0808921576
55.372,0.500904950166372,44,0,62.5005,0,92115.9520573052
38.353,-1.25108787527224,32,0,22.5005,0,48681.1349770672
51.985,0.152235833311059,42,1,22.5005,0,38505.4685615675
42.407,-0.833755545856404,33,1,12.5005,0,26923.4876753012
54.298,0.390343795308798,28,1,12.5005,0,35364.0109379754
44.474,-0.620971647261797,36,1,7.5005,0,24336.3644081925
55.155,0.47856624383109,44,0,45.0005,0,103429.484698483
52.373,0.192177852011933,36,0,17.5005,0,39867.7772162988
36.395,-1.45265094902562,34,1,17.5005,0,34558.7381412865
56.365,0.603127693903404,40,1,27.5005,0,57279.7629413281
36.749,-1.41620900412843,37,0,62.5005,0,144441.861457264
32.318,-1.87235097542631,30,0,37.5005,1,67031.7173795107
43.31,-0.74079770336442,33,1,37.5005,0,78396.99301635
48.559,-0.200448074083776,38,1,12.5005,0,18057.2619925676
46.318,-0.431144115085476,29,1,5,0,9725.37732779329
48.298,-0.227316287694415,26,1,7.5005,0,15102.6334992537
53.503,0.308503834310872,34,1,7.5005,0,8375.36630743635
48.757,-0.18006529134467,39,1,17.5005,0,34917.8587192518
40.387,-1.04170110713415,36,1,45.0005,0,115165.466714497
49.59,-0.0943134831543901,34,0,32.5005,0,62019.058020955
54.893,0.451595086873283,39,1,87.5005,0,125706.830462602
41.912,-0.884712502704169,30,1,32.5005,0,62581.2363426596
42.776,-0.795769450751706,37,1,45.0005,0,109894.664137091
51.672,0.120014565647724,30,0,27.5005,0,52512.2769105404
51.392,0.0911904284409082,37,1,32.5005,0,49612.3736318427
21.543,-2.98156554115291,30,1,27.5005,0,76151.806472318
61.988,1.18197813502458,30,1,27.5005,0,30981.6670531058
58.925,0.866662662651441,39,0,62.5005,0,90338.6007123278
57.294,0.698762063421735,43,0,12.5005,0,24060.0348612575
51.659,0.118676302134551,30,1,45.0005,0,97823.6450631326
53.155,0.272679549496685,33,0,150.0005,0,234530.298039015
60.271,1.0052244079385,28,1,27.5005,0,56157.3896571932
61.543,1.13616834553518,40,1,37.5005,0,70763.3792725909
67.045,1.70256264164912,38,1,12.5005,0,32677.4315153829
49.149,-0.139711499255127,36,1,27.5005,0,76939.4319619441
53.574,0.315812811959743,32,1,27.5005,0,44836.8491923528
43.652,-0.705591078633237,44,0,37.5005,0,57513.4098727683
52.815,0.237678811459836,33,0,62.5005,0,114011.92485426
52.218,0.176221633201017,36,1,12.5005,0,15211.1823116292
28.052,-2.31150729444159,29,1,22.5005,0,40923.1731922626
53.971,0.356681320785122,28,1,87.5005,0,188363.981508928
64.704,1.4615722659307,30,0,27.5005,0,67653.0322873971
61.22,1.10291764440017,34,1,7.5005,0,12654.0153413646
56.134,0.579347780707781,40,0,45.0005,0,66238.2037242159
55.773,0.542185232380421,30,1,37.5005,0,87238.038442042
53.313,0.288944598349103,44,1,45.0005,0,52556.2876963369
60.632,1.04238695626586,29,0,87.5005,0,204720.34718542
33.649,-1.73533338034676,44,0,17.5005,0,26837.8633089186
37.942,-1.29339759095796,44,0,45.0005,0,102851.612694681
61.028,1.08315252174407,50,0,32.5005,0,53050.986319331
59.443,0.919987316484052,48,0,150.0005,0,257073.12349018
68.887,1.89218428713111,37,0,62.5005,0,102786.02364866
51.874,0.1408091217755,42,0,22.5005,0,29305.1910266819
50.159,-0.0357387186162525,29,1,45.0005,0,96391.6730852088
51.319,0.0836755640977024,33,0,62.5005,0,132405.332647483
50.405,-0.0104146552131206,29,1,12.5005,0,19879.595933385
39.78,-1.10418771886464,32,1,45.0005,0,117303.897679566
38.641,-1.22144019128809,42,0,22.5005,0,45781.1464032865
32.637,-1.83951204767997,41,1,5,0,14854.5893320533
45.553,-0.509895775668386,37,1,32.5005,0,47015.1665471957
49.523,-0.101210687414593,42,1,17.5005,0,27395.2942175115
48.507,-0.205801128136471,62,1,62.5005,0,116926.932932516
51.555,0.107970194029162,32,1,27.5005,0,39525.6039702081
52.681,0.223884402939431,31,1,45.0005,0,88969.7642147644
51.843,0.137617878013316,29,1,37.5005,0,64510.4465296438
54.231,0.383446591048595,45,0,150.0005,0,274460.690607073
41.322,-0.945449077532818,37,1,12.5005,0,22409.5923487534
43.896,-0.68047290192444,33,0,12.5005,0,22514.9022146718
39.48,-1.1350707230148,32,1,27.5005,0,37960.2355430081
43.59,-0.711973566157603,31,0,27.5005,0,28698.9833741117
50.549,0.00440918677895637,39,0,37.5005,0,75445.1919450914
51.396,0.0916022018295767,43,0,27.5005,0,44084.7040088944
55.518,0.515934678852784,47,1,37.5005,0,66511.5366692808
65.976,1.59251620352738,35,1,37.5005,0,84939.1220142855
57.004,0.668908492743246,37,1,62.5005,0,81991.7116536446
53.522,0.310459757907048,29,1,17.5005,0,42420.3129531842
38.94,-1.19066013048509,39,1,17.5005,0,25766.6437708667
24.881,-2.63794064830879,55,1,17.5005,0,48861.999840564
67.789,1.77915249194152,41,0,62.5005,0,145401.141937469
44.466,-0.621795194039134,35,1,17.5005,0,24789.5531781975
39.098,-1.17439508163268,39,1,12.5005,0,32007.4182465915
54.171,0.377269990218563,29,1,5,0,7433.21482427914
50.447,-0.00609103463209792,39,1,17.5005,0,42307.6117118564
58.241,0.796249413189075,35,1,37.5005,0,80294.8012501091
55.539,0.518096489143295,47,1,62.5005,0,130188.585436199
34.194,-1.67922925614063,36,1,5,0,10971.8970344172
42.175,-0.857638402399195,31,1,12.5005,0,15954.8431059039
44.921,-0.574955971078057,42,1,22.5005,0,36168.7502021237
38.585,-1.22720501872945,39,1,22.5005,0,25149.8412583994
48.92,-0.163285525756416,38,1,22.5005,0,59446.8714484652
31.58,-1.9483231656357,28,1,32.5005,0,43720.0948851037
48.987,-0.156388321496213,37,1,12.5005,0,23784.834557598
44.549,-0.613250896224257,32,1,12.5005,0,29227.3990530492
34.167,-1.68200872651415,27,1,12.5005,0,20415.3533885979
57.861,0.757130941265538,48,0,200.001,0,419524.909732131
73.67,2.38456231663184,44,0,200.001,0,284161.117638515
49.471,-0.106563741467288,34,0,62.5005,0,70310.7859289359
66.517,1.64820855434484,42,1,150.0005,0,341236.419976685
44.118,-0.657619478853321,35,0,45.0005,0,84560.441186658
54.484,0.409491257881897,49,0,200.001,0,444336.765246588
63.936,1.38251177530629,48,0,5,0,11008.2712529536
62.578,1.24271470985323,42,1,200.001,0,416386.516999588
63.475,1.33505489226221,42,1,200.001,0,229872.516853155
49.821,-0.070533569958767,44,1,5,0,12022.4851244414
36.255,-1.46706301762903,38,1,12.5005,0,24081.8309379399
38.656,-1.21989604108058,41,1,17.5005,0,38879.5615620664
41.464,-0.930831122235075,28,1,87.5005,0,216489.609488389
43.31,-0.74079770336442,44,1,22.5005,0,52873.0188193447
49.298,-0.124372940527213,39,1,27.5005,0,38530.851104659
55.155,0.47856624383109,30,1,17.5005,0,28866.3988591607
39.486,-1.1344530629318,34,1,12.5005,0,24045.0775198612
43.181,-0.754077395148989,41,1,32.5005,0,57477.3037689903
35.487,-1.54612350825344,34,1,12.5005,0,26559.7085965063
45.68,-0.496821970578151,31,0,27.5005,0,34532.8974812029
32.946,-1.8077025534053,40,1,17.5005,0,21069.8295289282
41.378,-0.939684250091455,42,1,32.5005,0,56314.6775333243
50.48,-0.00269390417558085,33,1,12.5005,0,26310.254838634
39.555,-1.12734997197726,40,1,12.5005,0,28566.7148403336
49.233,-0.131064258093082,27,1,17.5005,0,29580.8058367479
53.343,0.29203289876412,45,0,87.5005,0,182005.302368883
70.209,2.02827539208615,38,0,87.5005,0,174659.419087037
46.306,-0.432379435251483,39,1,32.5005,0,50648.6882985965
45.048,-0.561882165987822,35,1,7.5005,0,15100.175523991
41.906,-0.885330162787172,30,0,150.0005,0,352561.677442859
65.407,1.53394143898925,40,0,45.0005,0,104149.913497872
45.257,-0.540367006429878,34,1,150.0005,0,270099.371513619
64.931,1.48494040573766,41,0,62.5005,0,227221.848980724
54.35,0.395696849361492,41,0,62.5005,0,124386.617700599
54.077,0.367593315584845,33,0,150.0005,0,295832.015056471
54.267,0.387152551546614,39,0,200.001,0,428934.329350202
53.589,0.317356962167251,31,0,150.0005,0,327046.960836229
57.509,0.720894883062684,39,0,150.0005,0,279452.009355807
64.656,1.45663098526668,42,0,87.5005,0,142646.562301985
70.243,2.03177546588984,40,0,45.0005,0,64828.3957751207
36.718,-1.41940024789062,36,1,62.5005,0,110854.82215465
82.025,3.24465398221381,35,0,45.0005,0,115843.465392027
55.17,0.480110394038598,40,0,45.0005,0,107609.303074982
42.223,-0.852697121735169,36,0,62.5005,0,168658.531386592
49.197,-0.134770218591101,45,0,87.5005,0,97504.358643609
39.91,-1.09080508373291,43,0,87.5005,0,112093.911379873
62.057,1.18908122597912,40,0,150.0005,0,255185.371013033
58.56,0.829088340935413,41,0,150.0005,0,288722.630673062
48.576,-0.198698037181933,39,0,62.5005,0,140927.571769021
53.983,0.357916640951128,42,0,150.0005,0,177610.179939402
66.99,1.69690075755493,42,0,150.0005,0,343751.813339745
46.508,-0.411584879123707,46,0,150.0005,0,272707.292737405
50.687,0.0186153686880301,38,1,27.5005,0,37079.0032549369
53.91,0.350401776607923,42,0,37.5005,0,60807.1615126142
53.341,0.291827012069785,35,0,17.5005,0,31125.6266723517
33.666,-1.73358334344492,39,1,32.5005,0,72336.5392622232
54.313,0.391887945516306,39,1,17.5005,0,11435.6655148632
51.09,0.0601015375964131,34,1,17.5005,0,40828.8446482347
32.435,-1.86030660380774,34,1,27.5005,0,59524.6271551109
49.277,-0.126534750817725,42,1,22.5005,0,42693.4565552132
34.759,-1.62106626499117,38,1,7.5005,0,15535.2857816568
30.359,-2.07401699252686,30,1,62.5005,0,110675.198669477
59.1,0.884677748405702,48,0,87.5005,1,136426.028826702
58.291,0.801396580547435,40,0,200.001,1,430564.062821148
51.44,0.0961317091049333,40,0,87.5005,1,237665.747663283
52.905,0.246943712704885,41,0,62.5005,1,128094.819265276
61.81,1.16365421922882,50,0,150.0005,1,287346.19684252
49.567,-0.0966811801392361,47,0,62.5005,1,123349.8141274
61.71,1.1533598845121,41,0,150.0005,1,406584.289534762
42.565,-0.817490497003986,44,0,45.0005,1,30168.5666531255
52.579,0.213384181528377,42,0,87.5005,1,235729.097071387
53.66,0.324665939816122,41,0,87.5005,1,93832.9494773515
43.863,-0.683870032380957,34,0,37.5005,1,68342.1068210593
47.735,-0.285273392149551,38,0,37.5005,1,61825.9516852549
43.369,-0.734724045881555,41,0,87.5005,1,193271.845367501
48.448,-0.211874785619335,41,1,87.5005,1,161038.570222239
52.746,0.2305757205053,32,0,45.0005,0,76678.4222014182
50.981,0.0488807127551879,39,1,22.5005,0,52507.1657900346
30.036,-2.10726769366186,37,0,32.5005,0,53038.2751949531
27.434,-2.37512628299092,39,1,7.5005,0,21543.7790906703
48.065,-0.251302087584374,35,1,7.5005,0,19110.575884872
54.327,0.393329152376646,39,0,7.5005,0,17331.1069392171
57.246,0.69382078275771,33,0,17.5005,0,37347.8033998068
58.704,0.84391218292749,33,1,45.0005,0,95083.1560637829
34.139,-1.68489114023483,39,1,17.5005,0,13724.9578456822
49.362,-0.117784566308512,49,0,87.5005,0,126637.33377421
53.255,0.282973884213406,30,0,37.5005,0,70996.5560063781
52.9,0.246428995969049,47,0,12.5005,0,24048.1622695108
45.912,-0.47293911403536,30,0,37.5005,0,72156.3921172913
54.546,0.415873745406263,53,1,87.5005,0,162869.208472626
54.822,0.444286109224412,35,1,87.5005,0,174390.007335229
52.861,0.242414205429528,36,1,62.5005,0,129294.136593467
48.392,-0.217639613060698,32,0,150.0005,1,199606.109861118
50.042,-0.0477830902348149,41,1,62.5005,0,71995.5408028193
46.819,-0.379569498154707,40,0,45.0005,0,110129.785531653
52.66,0.22172259264892,39,0,17.5005,0,33050.0476780108
51.062,0.0572191238757309,31,1,37.5005,0,65998.5092849383
61.12,1.09262330968345,31,0,87.5005,0,204254.236930384
52.615,0.217090142026396,44,0,17.5005,0,33554.970798715
44.422,-0.626324701314492,34,1,22.5005,0,34121.2599129752
60.865,1.06637275615581,31,0,27.5005,0,47290.6297964479
58.902,0.864294965666596,38,1,32.5005,0,41775.9074636503
57.861,0.757130941265538,25,1,32.5005,0,39266.8581356487
56.927,0.660981855011372,31,1,62.5005,0,112954.446778671
53.923,0.351740040121097,40,0,87.5005,1,209708.511514474
65.113,1.50367609492209,43,0,87.5005,0,224311.769662327
57.004,0.668908492743246,41,0,87.5005,1,183361.30453707
42.709,-0.802666655011908,41,0,87.5005,1,143020.083703721
52.719,0.227796250131785,41,0,150.0005,1,166253.957340658
52.8,0.236134661252328,42,0,87.5005,1,124404.397404058
52.719,0.227796250131785,42,0,87.5005,1,92997.1249894285
56.637,0.631128284332883,46,0,87.5005,1,104538.167479234
52.694,0.225222666452605,39,0,150.0005,1,235437.711335351
59.188,0.893736762956416,38,0,150.0005,1,327405.947956028
52.327,0.187442458042242,45,0,87.5005,1,137475.980983708
56.916,0.659849478192532,37,0,87.5005,1,166208.881044754
58.502,0.823117626799716,35,0,150.0005,1,386070.11503236
43.221,-0.749959661262301,40,0,62.5005,1,98806.8406575911
47.821,-0.276420264293171,27,1,150.0005,1,344135.822083734
51.638,0.116514491844039,36,0,87.5005,0,149489.338870541
54.192,0.379431800509074,39,0,150.0005,1,357895.622946891
46.7,-0.391819756467604,40,0,62.5005,1,215615.847421068
41.975,-0.878227071832635,37,1,37.5005,0,23764.5977928247
53.868,0.346078156026901,33,1,32.5005,0,49094.5572404422
51.701,0.122999922715573,38,1,7.5005,0,11823.2910120861
63.196,1.30633369840256,41,1,45.0005,0,98077.628978758
39.426,-1.14062966376183,28,1,22.5005,0,53876.738556214
49.218,-0.132608408300589,45,1,22.5005,0,49741.3875785318
30.276,-2.08256129034173,34,1,62.5005,0,140093.531640473
40.832,-0.995891317644747,36,1,27.5005,0,52526.0006386716
40.947,-0.984052832720518,44,0,45.0005,0,81442.9592178913
47.616,-0.297523650462448,44,0,27.5005,0,51120.7971870546
37.751,-1.3130597702669,42,0,37.5005,0,44591.5522143763
48.448,-0.211874785619335,37,1,27.5005,0,39380.4105548153
48.01,-0.25696397167857,28,1,45.0005,0,92158.651285438
29.204,-2.19291655850497,30,1,27.5005,0,56448.746212289
43.529,-0.718253110334802,40,1,87.5005,0,208462.325627242
50.576,0.00718865715247093,39,0,12.5005,0,21162.6528716568
55.299,0.493390085823167,34,1,12.5005,0,19239.6438879987
46.552,-0.407055371848351,43,0,150.0005,0,204519.93443944
48.741,-0.181712384899345,33,0,45.0005,0,85182.385755662
45.638,-0.501145591159174,35,1,37.5005,0,90757.893842634
47.372,-0.322641827171245,46,0,87.5005,0,104056.075632441
26.928,-2.42721561665753,39,1,45.0005,0,66584.706781918
40.834,-0.995685430950412,25,1,62.5005,0,100788.599216006
44.274,-0.641560316695237,37,1,32.5005,0,58865.3896197057
47.535,-0.305862061582991,43,0,150.0005,0,354140.456572072
57.423,0.712041755206304,40,1,62.5005,0,116865.913527167
43.429,-0.728547445051523,28,0,12.5005,0,29241.5874970155
59.415,0.917104902763371,34,1,37.5005,0,54115.1207524327
53.341,0.291827012069785,37,1,45.0005,0,125944.167101151
50.487,-0.00197330074540992,32,1,27.5005,0,49706.7520239197
56.32,0.59849524328088,38,1,62.5005,0,139491.942571975
40.008,-1.08071663571052,36,1,17.5005,0,29143.2540800641
52.302,0.184868874363062,36,1,17.5005,0,35679.7356350391
34.995,-1.59677163505971,41,1,12.5005,0,35853.6167229962
57.235,0.69268840593887,42,1,37.5005,0,60877.7135531224
64.591,1.44993966770081,49,0,12.5005,0,27750.2337904524
37.081,-1.38203181286892,29,1,17.5005,0,31353.4531552393
58.097,0.781425571196999,39,1,7.5005,0,15703.526402397
50.789,0.0291155900990851,37,0,62.5005,0,153635.101326239
22.382,-2.89519607287963,39,0,22.5005,0,54334.702787647
46.283,-0.434747132236328,39,1,27.5005,0,67530.8896053566
40.473,-1.03284797927777,35,0,32.5005,0,62233.8452138708
57.605,0.730777444390735,44,0,22.5005,0,41033.4427578474
56.19,0.585112608149144,34,1,17.5005,0,34773.6805799689
55.316,0.495140122725009,31,1,17.5005,0,34835.8792929299
35.059,-1.59018326084101,42,1,17.5005,0,47417.047485997
63.064,1.29274517657649,33,1,37.5005,0,73371.4746064238
39.092,-1.17501274171568,35,1,22.5005,0,59618.7311615987
55.037,0.46641892886536,32,0,45.0005,0,64695.0503135192
39.605,-1.1222028046189,34,1,17.5005,0,25966.3107869671
35.975,-1.49588715483585,30,1,32.5005,0,54908.8975758126
37.782,-1.30986852650471,43,1,12.5005,0,25808.6769867596
54.058,0.365637391988669,32,1,5,0,11876.3039281527
46.896,-0.371642860422833,34,1,12.5005,0,34192.9178845554
33.975,-1.70177384917025,28,1,12.5005,0,26158.814310958
23.646,-2.76507568206028,31,1,17.5005,0,34161.8347393946
27.904,-2.32674290982234,48,1,27.5005,0,81928.1117554702
46.953,-0.365775089634302,42,1,22.5005,0,28319.1179186929
48.369,-0.220007310045544,38,0,37.5005,0,65533.2752765929
46.738,-0.387907909275251,32,1,7.5005,0,12110.0220657496
51.419,0.093969898814422,31,1,12.5005,0,14650.190382448
32.414,-1.86246841409825,30,0,27.5005,0,63638.9712187813
43.291,-0.742753626960597,48,1,27.5005,0,73418.2839100513
55.621,0.526537843611006,31,1,27.5005,0,52034.6821132286
57.552,0.725321446990873,47,1,27.5005,0,28133.0781123358
38.022,-1.28516212318459,46,1,12.5005,0,36633.4337942259
53.418,0.299753649801659,41,1,17.5005,0,47619.3210651749
53.288,0.286371014669923,28,1,22.5005,0,39637.7260212658
52.106,0.16469197831829,46,0,62.5005,0,206210.542206782
36.808,-1.41013534664557,39,0,45.0005,0,71814.4749700364
61.716,1.1539775445951,32,1,17.5005,0,45387.6882332603
64.879,1.47958735168496,41,1,22.5005,0,23192.0576915326
47.793,-0.279302678013853,33,1,17.5005,0,36757.880113883
54.826,0.44469788261308,47,0,62.5005,0,137318.330129448
37.922,-1.29545645790131,40,0,87.5005,1,161292.204069279
53.622,0.320754092623769,49,1,45.0005,1,98579.1507056028
42.981,-0.774666064582429,39,0,150.0005,1,423106.399204582
33.557,-1.74480416828614,43,0,150.0005,1,368087.414368216
43.02,-0.770651274042908,41,0,87.5005,1,123619.181190072
50.775,0.027674383238744,27,1,45.0005,1,31915.8169673209
39.511,-1.13187947925262,40,0,62.5005,0,156271.160346231
43.73,-0.697561497554195,39,0,62.5005,1,85141.8106713281
62.374,1.22171426703112,40,1,150.0005,1,221132.668682978
53.47,0.305106703854354,38,0,150.0005,1,344879.728413014
43.846,-0.6856200692828,32,0,200.001,1,285062.035679493
38.038,-1.28351502962991,39,0,62.5005,1,70453.2066313199
43.229,-0.749136114484964,43,1,22.5005,1,42945.2499211115
68.974,1.90114035833466,39,0,200.001,0,402435.809993256
63.636,1.35162877115613,42,1,87.5005,0,149297.037302366
68.54,1.85646294566409,36,0,62.5005,0,109850.709790245
61.441,1.12566812412412,40,0,62.5005,0,104672.038863948
68.094,1.81055021282752,46,0,87.5005,0,154288.21463066
58.921,0.866250889262773,38,0,87.5005,0,292997.083357411
41.063,-0.972111404449123,43,0,62.5005,0,149137.276979215
51.688,0.1216616592024,42,0,87.5005,0,194516.174277183
64.527,1.44335129348211,46,0,62.5005,0,160997.695193214
39.803,-1.1018200218798,40,0,200.001,0,606137.261269315
70.539,2.06224669665133,45,0,150.0005,0,280550.959628931
55.909,0.55618552759516,35,0,200.001,0,388088.019270439
63.488,1.33639315577539,37,0,150.0005,0,217487.109071982
52.185,0.172824502744499,32,0,87.5005,0,132286.669081978
48.995,-0.155564774718876,40,0,87.5005,0,197228.11467957
55.75,0.539817535395575,40,0,87.5005,0,196096.332167668
56.537,0.620833949616163,40,1,62.5005,0,93203.175396395
56.343,0.600862940265726,40,0,87.5005,0,147160.38753545
66.423,1.63853187971112,42,0,150.0005,0,332871.084263269
59.703,0.946752586747525,33,0,150.0005,0,274658.389657269
59.38,0.913501885612519,39,0,62.5005,0,67059.1390437828
56.858,0.653878764056835,38,0,200.001,0,453281.703077088
43.861,-0.684075919075292,43,1,150.0005,0,333791.867340547
49.396,-0.114284492504828,41,0,87.5005,1,202964.471387763
62.011,1.18434583200943,36,0,62.5005,0,137562.641185375
26.959,-2.42402437289534,39,0,87.5005,0,145941.984644287
61.272,1.10827069845287,38,0,62.5005,0,152558.90800103
66.759,1.6731208443593,39,0,150.0005,0,289459.630686097
53.708,0.329607220480148,35,0,150.0005,0,287795.265580622
45.822,-0.482204015280408,38,0,150.0005,0,233800.698966277
40.177,-1.06331921003926,44,0,87.5005,0,177337.664541887
55.314,0.494934236030675,30,0,87.5005,0,181034.578252475
62.595,1.24446474675507,38,0,87.5005,0,141984.595238715
66.035,1.59858986101025,36,0,150.0005,0,202612.151057851
47.422,-0.317494659812885,32,1,45.0005,0,69285.2186507577
57.859,0.756925054571204,47,1,27.5005,0,46089.745013719
44.892,-0.577941328145906,33,1,32.5005,0,52040.2873896543
39.929,-1.08884916013673,38,1,27.5005,0,65182.9778334202
59.004,0.87479518707765,43,0,87.5005,0,222227.125243737
44.399,-0.628692398299337,51,0,87.5005,0,197644.409235754
63.25,1.31189263914959,50,0,150.0005,0,331004.174157996
63.788,1.36727615992555,37,0,200.001,0,454617.02554526
46.842,-0.377201801169862,32,1,32.5005,0,53769.8033256429
46.329,-0.430011738266637,34,1,22.5005,0,35535.2238378676
47.639,-0.295155953477602,45,0,150.0005,0,282484.52454988
49.617,-0.0915340127808763,32,0,87.5005,0,136481.417130516
45.244,-0.541705269943051,41,1,45.0005,0,61704.6586226111
54.715,0.433271171077521,51,0,62.5005,0,99323.064999438
40.688,-1.01071515963682,41,0,87.5005,0,216591.82138593
72.713,2.28604553339282,40,0,87.5005,0,132258.657113452
61.979,1.18105164490008,42,0,87.5005,0,155576.312486543
